pente	biais	MAEpentre	maeBiais
20.044423278415323	27.585157243206183	-104.81935825611876	-6.334183202713857
20.05071243991069	27.965208235369015	-84.04446390739382	-5.9572767912986375
20.055755107745135	28.322644842846934	-67.4134489850103	-5.602361517737961
20.059799914684234	28.65878653391121	-54.098155899055755	-5.26824223014326
20.06304580403818	28.974881067719807	-43.436031004585146	-4.953770641011682
20.065651965898454	29.27210730618051	-34.897003562589596	-4.657847483481088
20.06774578611221	29.551578155189375	-28.056989304541784	-4.379423544579053
20.06942920547048	29.814343567864118	-22.576693580078253	-4.11749984158344
20.070783807085284	30.061393558359125	-18.18465409237832	-3.871127151895841
20.07187488633083	30.293661187472875	-14.663675241914232	-3.6394050624048773
20.072754706845345	30.512025491217166	-11.839975708646488	-3.4214806689178494
20.073465105387864	30.717314331352238	-9.574506587223912	-3.2165470280540127
20.074039575783097	30.91030715303548	-7.756005935559179	-3.0238414415684014
20.07450493613923	31.091737639529583	-6.2954424316324635	-2.842643635252384
20.07488266268513	31.262296257644728	-5.121570299934549	-2.6722738804101946
20.075189956903127	31.42263269046934	-4.177373240654547	-2.512091094694607
20.075440599297565	31.573358156151016	-3.41721955163757	-2.3614909502101193
20.075645632470664	31.715047613163623	-2.8045861976180255	-2.2199040097840093
20.07581390764252	31.848241853750665	-2.31023803253064	-2.0867939067829506
20.07595252192447	31.97344948815764	-1.9107711408499268	-1.9616555795169217
20.07606716819292	32.09114882292866	-1.5874474723565708	-1.8440135678801224
20.076162415041264	32.20178963700147	-1.3252625104427125	-1.733420377231544
20.07624193079189	32.30579485963536	-1.1121993670429857	-1.6294549124729136
20.076308662753913	32.403562154383735	-0.9386320190172728	-1.5317209837055774
20.076364980675056	32.49546541340607	-0.7968478583991373	-1.4398458836438308
20.07641279154656	32.5818561664247	-0.6806656947510191	-1.3534790360609383
20.076453631488246	32.66306490858835	-0.5851301202221247	-1.27229071386813
20.07648873929546	32.73940235142044	-0.5062669662890493	-1.1959708249396166
20.076519115313438	32.811160600916814	-0.44088763510660556	-1.1242277634522924
20.076545568571543	32.87861426672395	-0.38643253211774664	-1.0567873242742234
20.07656875452347	32.9420215061804	-0.34084578109343966	-0.9933916777936546
20.076589205270338	33.00162500684802	-0.302474966747418	-0.9337984024995487
20.076607353768342	33.057652910997994	-0.2699909007257793	-0.8777795725985118
20.076623553222387	33.11031968535391	-0.24232340784533335	-0.8251208979696176
20.076638092626858	33.15982693923208	-0.2186099299788748	-0.7756209137937168
20.076651209222657	33.20636419405971	-0.19815438529725726	-0.7290902172639904
20.076663098485774	33.250109607095546	-0.180394233214397	-0.6853507488597188
20.07667392213977	33.29123065202713	-0.16487410508963876	-0.6442351157551556
20.076683814586072	33.32988475897244	-0.15122468880829273	-0.60558595503297
20.076692888067402	33.36621991627442	-0.13914581744574206	-0.5692553344716245
20.076701236816447	33.40037523634272	-0.12839292253912846	-0.5351041887778132
20.0767089403918	33.432481487669385	-0.11876617976378384	-0.503001789238906
20.076716066362586	33.46266159502372	-0.11010180982630118	-0.4728252448699067
20.076722672471174	33.49103110971591	-0.10226510419399347	-0.4444590332319905
20.076728808377425	33.51769865170983	-0.09514483170431959	-0.4177945591912092
20.076734517067326	33.542766325261304	-0.08864875069430127	-0.39272973998474847
20.076739835992367	33.56633010966039	-0.08270000627014269	-0.36916861504815196
20.076744797992742	33.588480226563284	-0.07723423647136769	-0.34702097914547386
20.07674943204693	33.60930148531201	-0.07219724620561464	-0.32620203742380605
20.076753763881705	33.62887360755744	-0.06754313611056205	-0.3066320810958025
20.076757816469872	33.64727153242318	-0.06323279588810238	-0.28823618252408784
20.076761610437625	33.66456570337463	-0.05923268985831328	-0.27094390855656264
20.076765164399017	33.680822337888024	-0.05551387681536653	-0.25468905102385697
20.076768495231626	33.696103680949456	-0.052051217844727944	-0.2394093733787492
20.076771618304697	33.71046824335218	-0.04882273496262315	-0.2250463725125497
20.076774547668794	33.72397102570294	-0.045809090919965455	-0.21154505484384054
20.07677729621425	33.73666372899357	-0.042993166290675615	-0.19885372582591734
20.076779875804228	33.74859495254312	-0.04035971487379811	-0.186923792071377
20.07678229738712	33.75981038006741	-0.037895082066966096	-0.1757095753385176
20.076784571092045	33.770352954587715	-0.03558697395636045	-0.16516813767068605
20.076786706310482	33.780263042847956	-0.03342426742463431	-0.1552591170196137
20.07678871176653	33.78957858986913	-0.03139685320490116	-0.14594457272651915
20.07679059557772	33.79833526423272	-0.02949550578277467	-0.13718884026849587
20.076792365308066	33.80656659464883	-0.027711774881572636	-0.12895839471758572
20.076794028014557	33.81430409833188	-0.02603789463335488	-0.12122172238778511
20.076795590288235	33.82157740167515	-0.024466707000838143	-0.11394920018134137
20.076797058290655	33.82841435368603	-0.022991596939082228	-0.1071129821716773
20.076798437786472	33.834841132616326	-0.021606437097434535	-0.10068689298929322
20.0767997341727	33.840882346195684	-0.020305540400477183	-0.09464632760299828
20.076800952505124	33.84656112585186	-0.019083619089451533	-0.08896815711306637
