pente	bias	maePente	maebiais	mae
-34	7	180251.61177823198	0.10287119328764675	1195.0029904869284
-34	8	180252.11177823198	1.1028711932876467	1245.0029904869284
-34	9	180252.61177823198	2.1028711932876423	1295.0029904869284
-34	10	180253.11177823198	3.1028711932876423	1345.0029904869284
-34	11	180253.61177823198	4.102871193287642	1395.002990486931
-34	12	180254.11177823198	5.102871193287638	1445.002990486931
-34	13	180254.61177823198	6.102871193287638	1495.002990486931
-34	14	180255.11177823198	7.102871193287656	1545.002990486931
-34	15	180255.61177823198	8.102871193287656	1595.002990486931
-34	16	180256.11177823198	9.102871193287656	1645.002990486931
-34	17	180256.61177823198	10.102871193287656	1695.002990486931
-34	18	180257.11177823198	11.102871193287656	1745.002990486931
-34	19	180257.61177823198	12.102871193287656	1795.002990486931
-34	20	180258.11177823198	13.102871193287656	1845.002990486931
-34	21	180258.61177823198	14.102871193287665	1895.0029904869343
-34	22	180259.11177823198	15.102871193287701	1945.0029904869343
-34	23	180259.61177823198	16.1028711932877	1995.0029904869343
-34	24	180260.11177823198	17.1028711932877	2045.0029904869343
-34	25	180260.61177823198	18.1028711932877	2095.0029904869343
-34	26	180261.11177823198	19.1028711932877	2145.002990486934
-34	27	180261.61177823198	20.1028711932877	2195.002990486934
-34	28	180262.11177823198	21.1028711932877	2245.002990486934
-34	29	180262.61177823198	22.1028711932877	2295.002990486934
-34	30	180263.11177823198	23.1028711932877	2345.0029904869325
-34	31	180263.61177823198	24.10287119328772	2395.0029904869325
-34	32	180264.11177823198	25.10287119328772	2445.0029904869325
-34	33	180264.61177823198	26.10287119328772	2495.0029904869325
-34	34	180265.11177823198	27.102871193287736	2545.0029904869352
-34	35	180265.61177823198	28.102871193287736	2595.0029904869352
-34	36	180266.11177823198	29.102871193287736	2645.0029904869352
-34	37	180266.61177823198	30.102871193287736	2695.0029904869352
-34	38	180267.11177823198	31.102871193287736	2745.0029904869375
-34	39	180267.61177823198	32.10287119328774	2795.0029904869375
-34	40	180268.11177823198	33.10287119328774	2845.002990486938
-34	41	180268.61177823198	34.10287119328772	2895.002990486938
-34	42	180269.11177823198	35.10287119328772	2945.002990486938
-34	43	180269.61177823198	36.10287119328772	2995.002990486938
-34	44	180270.11177823198	37.10287119328768	3045.002990486938
-34	45	180270.61177823198	38.10287119328768	3095.002990486938
-34	46	180271.11177823198	39.10287119328768	3145.0029904869357
-34	47	180271.61177823198	40.10287119328768	3195.0029904869357
-34	48	180272.11177823198	41.10287119328768	3245.0029904869352
-34	49	180272.61177823198	42.10287119328769	3295.0029904869352
-33	-50	176889.611778232	57.39712880671236	1704.623612733872
-33	-49	176890.111778232	56.39712880671236	1654.633612733872
-33	-48	176890.611778232	55.3971288067124	1604.643612733872
-33	-47	176891.111778232	54.3971288067124	1554.6536127338723
-33	-46	176891.611778232	53.3971288067124	1504.6636127338727
-33	-45	176892.111778232	52.3971288067124	1454.6736127338727
-33	-44	176892.611778232	51.3971288067124	1404.6836127338727
-33	-43	176893.111778232	50.39712880671236	1354.6936127338715
-33	-42	176893.611778232	49.39712880671236	1304.7036127338715
-33	-41	176894.111778232	48.39712880671236	1254.7136127338715
-33	-40	176894.611778232	47.3971288067124	1204.7236127338715
-33	-39	176895.111778232	46.3971288067124	1154.7336127338715
-33	-38	176895.611778232	45.3971288067124	1104.7436127338715
-33	-37	176896.111778232	44.3971288067124	1054.7536127338715
-33	-36	176896.611778232	43.3971288067124	1004.7636127338727
-33	-35	176897.111778232	42.3971288067124	954.7736127338727
-33	-34	176897.611778232	41.3971288067124	904.7836127338716
-33	-33	176898.111778232	40.3971288067124	854.7936127338716
-33	-32	176898.611778232	39.3971288067124	804.8036127338715
-33	-31	176899.111778232	38.3971288067124	754.8136127338715
-33	-30	176899.611778232	37.39712880671238	704.8236127338715
-33	-29	176900.111778232	36.39712880671238	654.8336127338715
-33	-28	176900.611778232	35.39712880671238	604.8436127338715
-33	-27	176901.111778232	34.39712880671238	554.8536127338716
-33	-26	176901.611778232	33.39712880671236	504.8636127338739
-33	-25	176902.111778232	32.39712880671236	454.87361273387387
-33	-24	176902.611778232	31.397128806712363	404.88361273387386
-33	-23	176903.111778232	30.397128806712363	354.8936127338739
-33	-22	176903.611778232	29.397128806712363	304.9036127338739
-33	-21	176904.111778232	28.397128806712363	254.9136127338739
-33	-20	176904.611778232	27.397128806712363	204.92361273387388
-33	-19	176905.111778232	26.397128806712363	154.9336127338739
-33	-18	176905.611778232	25.397128806712363	104.94361273387389
-33	-17	176906.111778232	24.397128806712328	54.95361273387156
-33	-16	176906.611778232	23.397128806712328	4.963612733871559
-33	-15	176907.111778232	22.397128806712328	45.02638726612815
-33	-14	176907.611778232	21.397128806712328	95.01638726612582
-33	-13	176908.111778232	20.397128806712328	145.0063872661258
-33	-12	176908.611778232	19.397128806712328	195.0029904869295
-33	-11	176909.111778232	18.397128806712328	245.0029904869295
-33	-10	176909.611778232	17.397128806712328	295.0029904869283
-33	-9	176910.111778232	16.397128806712328	345.0029904869283
-33	-8	176910.611778232	15.397128806712317	395.0029904869283
-33	-7	176911.111778232	14.397128806712317	445.0029904869283
-33	-6	176911.611778232	13.397128806712317	495.0029904869289
-33	-5	176912.111778232	12.397128806712317	545.0029904869294
-33	-4	176912.611778232	11.397128806712335	595.0029904869301
-33	-3	176913.111778232	10.397128806712335	645.0029904869301
-33	-2	176913.611778232	9.397128806712335	695.0029904869301
-33	-1	176914.111778232	8.397128806712335	745.0029904869301
-33	0	176914.611778232	7.397128806712353	795.0029904869301
-33	1	176915.111778232	6.397128806712353	845.0029904869301
-33	2	176915.611778232	5.397128806712353	895.0029904869313
-33	3	176916.111778232	4.397128806712353	945.0029904869313
-33	4	176916.611778232	3.3971288067123533	995.0029904869313
-33	5	176917.111778232	2.3971288067123533	1045.0029904869311
-33	6	176917.611778232	1.3971288067123533	1095.0029904869307
-33	7	176918.111778232	0.39712880671235323	1145.0029904869307
-33	8	176918.611778232	0.6028711932876467	1195.0029904869307
-33	9	176919.111778232	1.6028711932876423	1245.002990486933
-33	10	176919.611778232	2.6028711932876423	1295.002990486933
-33	11	176920.111778232	3.6028711932876423	1345.0029904869332
-33	12	176920.611778232	4.602871193287638	1395.0029904869332
-33	13	176921.111778232	5.602871193287638	1445.0029904869332
-33	14	176921.611778232	6.602871193287638	1495.0029904869332
-33	15	176922.111778232	7.602871193287638	1545.0029904869332
-33	16	176922.611778232	8.602871193287656	1595.0029904869357
-33	17	176923.111778232	9.602871193287656	1645.0029904869357
-33	18	176923.611778232	10.602871193287656	1695.0029904869357
-33	19	176924.111778232	11.602871193287656	1745.0029904869357
-33	20	176924.611778232	12.602871193287656	1795.0029904869357
-33	21	176925.111778232	13.602871193287656	1845.0029904869357
-33	22	176925.611778232	14.602871193287665	1895.0029904869357
-33	23	176926.111778232	15.602871193287665	1945.0029904869357
-33	24	176926.611778232	16.6028711932877	1995.0029904869368
-33	25	176927.111778232	17.6028711932877	2045.0029904869368
-33	26	176927.611778232	18.6028711932877	2095.0029904869366
-33	27	176928.111778232	19.6028711932877	2145.002990486936
-33	28	176928.611778232	20.6028711932877	2195.002990486936
-33	29	176929.111778232	21.6028711932877	2245.002990486936
-33	30	176929.611778232	22.6028711932877	2295.002990486936
-33	31	176930.111778232	23.6028711932877	2345.002990486936
-33	32	176930.611778232	24.60287119328772	2395.002990486936
-33	33	176931.111778232	25.60287119328772	2445.0029904869352
-33	34	176931.611778232	26.60287119328772	2495.0029904869352
-33	35	176932.111778232	27.602871193287736	2545.0029904869352
-33	36	176932.611778232	28.602871193287736	2595.0029904869352
-33	37	176933.111778232	29.602871193287736	2645.0029904869352
-33	38	176933.611778232	30.602871193287736	2695.0029904869352
-33	39	176934.111778232	31.602871193287736	2745.0029904869375
-33	40	176934.611778232	32.60287119328774	2795.002990486938
-33	41	176935.111778232	33.60287119328774	2845.002990486938
-33	42	176935.611778232	34.60287119328774	2895.002990486938
-33	43	176936.111778232	35.60287119328772	2945.002990486938
-33	44	176936.611778232	36.60287119328772	2995.002990486938
-33	45	176937.111778232	37.60287119328772	3045.002990486938
-33	46	176937.611778232	38.60287119328768	3095.002990486938
-33	47	176938.111778232	39.60287119328768	3145.002990486938
-33	48	176938.611778232	40.60287119328768	3195.0029904869375
-33	49	176939.111778232	41.60287119328768	3245.0029904869375
-32	-50	173556.111778232	57.89712880671236	1754.6136127338698
-32	-49	173556.611778232	56.89712880671236	1704.6236127338698
-32	-48	173557.111778232	55.89712880671236	1654.633612733872
-32	-47	173557.611778232	54.8971288067124	1604.643612733872
-32	-46	173558.111778232	53.8971288067124	1554.6536127338716
-32	-45	173558.611778232	52.8971288067124	1504.6636127338716
-32	-44	173559.111778232	51.8971288067124	1454.6736127338716
-32	-43	173559.611778232	50.8971288067124	1404.6836127338704
-32	-42	173560.111778232	49.8971288067124	1354.6936127338715
-32	-41	173560.611778232	48.89712880671236	1304.7036127338715
-32	-40	173561.111778232	47.89712880671236	1254.7136127338715
-32	-39	173561.611778232	46.89712880671236	1204.7236127338715
-32	-38	173562.111778232	45.8971288067124	1154.7336127338715
-32	-37	173562.611778232	44.8971288067124	1104.7436127338715
-32	-36	173563.111778232	43.8971288067124	1054.7536127338726
-32	-35	173563.611778232	42.8971288067124	1004.7636127338727
-32	-34	173564.111778232	41.8971288067124	954.7736127338727
-32	-33	173564.611778232	40.8971288067124	904.7836127338727
-32	-32	173565.111778232	39.8971288067124	854.7936127338727
-32	-31	173565.611778232	38.8971288067124	804.8036127338715
-32	-30	173566.111778232	37.89712880671238	754.8136127338715
-32	-29	173566.611778232	36.89712880671238	704.8236127338715
-32	-28	173567.111778232	35.89712880671238	654.8336127338715
-32	-27	173567.611778232	34.89712880671238	604.8436127338715
-32	-26	173568.111778232	33.897128806712324	554.8536127338716
-32	-25	173568.611778232	32.897128806712324	504.86361273387155
-32	-24	173569.111778232	31.897128806712328	454.87361273387154
-32	-23	173569.611778232	30.897128806712328	404.8836127338716
-32	-22	173570.111778232	29.897128806712328	354.8936127338716
-32	-21	173570.611778232	28.897128806712328	304.9036127338739
-32	-20	173571.111778232	27.897128806712328	254.9136127338739
-32	-19	173571.611778232	26.897128806712328	204.92361273387388
-32	-18	173572.111778232	25.897128806712328	154.9336127338739
-32	-17	173572.611778232	24.897128806712328	104.94361273387389
-32	-16	173573.111778232	23.897128806712328	54.95361273387389
-32	-15	173573.611778232	22.897128806712328	4.963612733874179
-32	-14	173574.111778232	21.897128806712328	45.02638726612815
-32	-13	173574.611778232	20.897128806712328	95.01638726612815
-32	-12	173575.111778232	19.897128806712328	145.00638726612814
-32	-11	173575.611778232	18.897128806712328	195.0029904869295
-32	-10	173576.111778232	17.897128806712328	245.0029904869295
-32	-9	173576.611778232	16.897128806712328	295.0029904869295
-32	-8	173577.111778232	15.897128806712335	345.0029904869283
-32	-7	173577.611778232	14.897128806712317	395.0029904869306
-32	-6	173578.111778232	13.897128806712317	445.0029904869336
-32	-5	173578.611778232	12.897128806712317	495.0029904869336
-32	-4	173579.111778232	11.897128806712317	545.0029904869335
-32	-3	173579.611778232	10.897128806712317	595.0029904869359
-32	-2	173580.111778232	9.897128806712317	645.0029904869365
-32	-1	173580.611778232	8.897128806712335	695.002990486937
-32	0	173581.111778232	7.897128806712353	745.002990486937
-32	1	173581.611778232	6.897128806712353	795.002990486937
-32	2	173582.111778232	5.897128806712353	845.002990486937
-32	3	173582.611778232	4.897128806712353	895.002990486937
-32	4	173583.111778232	3.8971288067123533	945.002990486937
-32	5	173583.611778232	2.8971288067123533	995.0029904869359
-32	6	173584.111778232	1.8971288067123533	1045.0029904869352
-32	7	173584.611778232	0.8971288067123533	1095.0029904869352
-32	8	173585.111778232	0.1028711932876422	1145.0029904869352
-32	9	173585.611778232	1.1028711932876423	1195.0029904869352
-32	10	173586.111778232	2.1028711932876423	1245.0029904869352
-32	11	173586.611778232	3.1028711932876423	1295.0029904869357
-32	12	173587.111778232	4.102871193287638	1345.0029904869357
-32	13	173587.611778232	5.102871193287638	1395.0029904869357
-32	14	173588.111778232	6.102871193287638	1445.0029904869357
-32	15	173588.611778232	7.102871193287638	1495.0029904869357
-32	16	173589.111778232	8.102871193287637	1545.0029904869357
-32	17	173589.611778232	9.102871193287656	1595.0029904869357
-32	18	173590.111778232	10.102871193287656	1645.0029904869357
-32	19	173590.611778232	11.102871193287656	1695.0029904869357
-32	20	173591.111778232	12.102871193287656	1745.0029904869357
-32	21	173591.611778232	13.102871193287674	1795.0029904869357
-32	22	173592.111778232	14.102871193287674	1845.0029904869357
-32	23	173592.611778232	15.102871193287665	1895.0029904869357
-32	24	173593.111778232	16.102871193287665	1945.0029904869357
-32	25	173593.611778232	17.10287119328772	1995.0029904869357
-32	26	173594.111778232	18.10287119328772	2045.0029904869368
-32	27	173594.611778232	19.10287119328772	2095.0029904869366
-32	28	173595.111778232	20.10287119328772	2145.002990486936
-32	29	173595.611778232	21.1028711932877	2195.002990486936
-32	30	173596.111778232	22.1028711932877	2245.002990486936
-32	31	173596.611778232	23.1028711932877	2295.002990486936
-32	32	173597.111778232	24.1028711932877	2345.002990486936
-32	33	173597.611778232	25.1028711932877	2395.002990486936
-32	34	173598.111778232	26.10287119328772	2445.002990486936
-32	35	173598.611778232	27.10287119328772	2495.0029904869352
-32	36	173599.111778232	28.10287119328772	2545.0029904869352
-32	37	173599.611778232	29.102871193287736	2595.0029904869352
-32	38	173600.111778232	30.102871193287736	2645.0029904869352
-32	39	173600.611778232	31.102871193287736	2695.0029904869357
-32	40	173601.111778232	32.10287119328774	2745.0029904869357
-32	41	173601.611778232	33.10287119328774	2795.0029904869357
-32	42	173602.111778232	34.10287119328774	2845.0029904869357
-32	43	173602.611778232	35.10287119328774	2895.0029904869357
-32	44	173603.111778232	36.10287119328772	2945.0029904869357
-32	45	173603.611778232	37.10287119328772	2995.0029904869402
-32	46	173604.111778232	38.10287119328772	3045.0029904869402
-32	47	173604.611778232	39.10287119328768	3095.0029904869402
-32	48	173605.111778232	40.10287119328768	3145.0029904869402
-32	49	173605.611778232	41.10287119328768	3195.00299048694
-31	-50	170222.61177823204	58.39712880671236	1804.603612733872
-31	-49	170223.11177823204	57.39712880671236	1754.613612733872
-31	-48	170223.61177823204	56.39712880671236	1704.623612733872
-31	-47	170224.11177823204	55.3971288067124	1654.6336127338716
-31	-46	170224.61177823204	54.3971288067124	1604.6436127338704
-31	-45	170225.11177823204	53.3971288067124	1554.6536127338716
-31	-44	170225.61177823204	52.3971288067124	1504.6636127338716
-31	-43	170226.11177823204	51.3971288067124	1454.6736127338716
-31	-42	170226.61177823204	50.3971288067124	1404.6836127338704
-31	-41	170227.11177823204	49.3971288067124	1354.6936127338704
-31	-40	170227.61177823204	48.3971288067124	1304.7036127338704
-31	-39	170228.11177823204	47.39712880671236	1254.7136127338715
-31	-38	170228.61177823204	46.39712880671236	1204.7236127338715
-31	-37	170229.11177823204	45.39712880671236	1154.7336127338715
-31	-36	170229.61177823204	44.3971288067124	1104.7436127338726
-31	-35	170230.11177823204	43.3971288067124	1054.7536127338726
-31	-34	170230.61177823204	42.39712880671236	1004.7636127338704
-31	-33	170231.11177823204	41.39712880671236	954.7736127338704
-31	-32	170231.61177823204	40.39712880671236	904.7836127338704
-31	-31	170232.11177823204	39.397128806712345	854.7936127338704
-31	-30	170232.61177823204	38.397128806712345	804.8036127338704
-31	-29	170233.11177823204	37.397128806712345	754.8136127338704
-31	-28	170233.61177823204	36.397128806712345	704.8236127338693
-31	-27	170234.11177823204	35.397128806712345	654.8336127338692
-31	-26	170234.61177823204	34.397128806712345	604.8436127338692
-31	-25	170235.11177823204	33.397128806712324	554.8536127338692
-31	-24	170235.61177823204	32.397128806712324	504.8636127338692
-31	-23	170236.11177823204	31.397128806712328	454.8736127338692
-31	-22	170236.61177823204	30.397128806712328	404.88361273386926
-31	-21	170237.11177823204	29.397128806712328	354.89361273386925
-31	-20	170237.61177823204	28.397128806712328	304.90361273386924
-31	-19	170238.11177823204	27.397128806712328	254.91361273386923
-31	-18	170238.61177823204	26.397128806712328	204.92361273386922
-31	-17	170239.11177823204	25.397128806712328	154.93361273387157
-31	-16	170239.61177823204	24.397128806712328	104.94361273386923
-31	-15	170240.11177823204	23.397128806712328	54.953612733867196
-31	-14	170240.61177823204	22.397128806712328	4.963612733867194
-31	-13	170241.11177823204	21.397128806712328	45.02638726613281
-31	-12	170241.61177823204	20.397128806712328	95.01638726613281
-31	-11	170242.11177823204	19.397128806712328	145.00638726613514
-31	-10	170242.61177823204	18.397128806712328	195.00299048693878
-31	-9	170243.11177823204	17.397128806712328	245.00299048693648
-31	-8	170243.61177823204	16.397128806712335	295.0029904869365
-31	-7	170244.11177823204	15.397128806712335	345.0029904869365
-31	-6	170244.61177823204	14.397128806712335	395.0029904869359
-31	-5	170245.11177823204	13.397128806712317	445.0029904869359
-31	-4	170245.61177823204	12.397128806712317	495.0029904869359
-31	-3	170246.11177823204	11.397128806712317	545.0029904869359
-31	-2	170246.61177823204	10.397128806712317	595.0029904869359
-31	-1	170247.11177823204	9.397128806712317	645.0029904869359
-31	0	170247.61177823204	8.397128806712335	695.0029904869359
-31	1	170248.11177823204	7.397128806712335	745.0029904869365
-31	2	170248.61177823204	6.397128806712353	795.002990486937
-31	3	170249.11177823204	5.397128806712353	845.002990486937
-31	4	170249.61177823204	4.397128806712353	895.002990486937
-31	5	170250.11177823204	3.3971288067123533	945.002990486937
-31	6	170250.61177823204	2.3971288067123533	995.0029904869365
-31	7	170251.11177823204	1.3971288067123533	1045.0029904869364
-31	8	170251.61177823204	0.3971288067123578	1095.0029904869352
-31	9	170252.11177823204	0.6028711932876422	1145.0029904869352
-31	10	170252.61177823204	1.6028711932876423	1195.0029904869352
-31	11	170253.11177823204	2.602871193287638	1245.0029904869357
-31	12	170253.61177823204	3.602871193287638	1295.0029904869357
-31	13	170254.11177823204	4.602871193287638	1345.0029904869357
-31	14	170254.61177823204	5.602871193287638	1395.0029904869357
-31	15	170255.11177823204	6.602871193287638	1445.0029904869357
-31	16	170255.61177823204	7.602871193287638	1495.0029904869357
-31	17	170256.11177823204	8.602871193287637	1545.0029904869357
-31	18	170256.61177823204	9.602871193287637	1595.0029904869357
-31	19	170257.11177823204	10.602871193287656	1645.0029904869357
-31	20	170257.61177823204	11.602871193287674	1695.0029904869357
-31	21	170258.11177823204	12.602871193287674	1745.0029904869357
-31	22	170258.61177823204	13.602871193287674	1795.0029904869357
-31	23	170259.11177823204	14.602871193287674	1845.0029904869357
-31	24	170259.61177823204	15.602871193287683	1895.0029904869357
-31	25	170260.11177823204	16.602871193287665	1945.0029904869357
-31	26	170260.61177823204	17.602871193287665	1995.0029904869357
-31	27	170261.11177823204	18.602871193287683	2045.0029904869357
-31	28	170261.61177823204	19.60287119328772	2095.0029904869357
-31	29	170262.11177823204	20.60287119328772	2145.0029904869366
-31	30	170262.61177823204	21.60287119328772	2195.002990486936
-31	31	170263.11177823204	22.60287119328772	2245.002990486936
-31	32	170263.6117782321	23.6028711932877	2295.0029904869384
-31	33	170264.1117782321	24.6028711932877	2345.0029904869384
-31	34	170264.6117782321	25.6028711932877	2395.0029904869384
-31	35	170265.1117782321	26.6028711932877	2445.0029904869384
-31	36	170265.6117782321	27.60287119328772	2495.0029904869384
-31	37	170266.1117782321	28.60287119328772	2545.0029904869375
-31	38	170266.6117782321	29.60287119328772	2595.0029904869375
-31	39	170267.1117782321	30.602871193287736	2645.0029904869357
-31	40	170267.6117782321	31.602871193287736	2695.0029904869357
-31	41	170268.1117782321	32.60287119328774	2745.0029904869357
-31	42	170268.6117782321	33.60287119328774	2795.0029904869357
-31	43	170269.1117782321	34.60287119328774	2845.0029904869357
-31	44	170269.6117782321	35.60287119328774	2895.002990486938
-31	45	170270.1117782321	36.60287119328774	2945.002990486938
-31	46	170270.6117782321	37.60287119328772	2995.002990486938
-31	47	170271.1117782321	38.60287119328772	3045.002990486938
-31	48	170271.6117782321	39.60287119328772	3095.002990486938
-31	49	170272.1117782321	40.60287119328768	3145.0029904869375
-30	-50	166889.11177823204	58.89712880671236	1854.593612733872
-30	-49	166889.61177823204	57.89712880671236	1804.6036127338698
-30	-48	166890.11177823204	56.89712880671236	1754.6136127338698
-30	-47	166890.61177823204	55.89712880671236	1704.6236127338693
-30	-46	166891.11177823204	54.89712880671236	1654.6336127338693
-30	-45	166891.61177823204	53.8971288067124	1604.6436127338693
-30	-44	166892.11177823204	52.8971288067124	1554.6536127338693
-30	-43	166892.61177823204	51.89712880671236	1504.6636127338704
-30	-42	166893.11177823204	50.89712880671236	1454.6736127338693
-30	-41	166893.61177823204	49.89712880671236	1404.6836127338681
-30	-40	166894.11177823204	48.89712880671236	1354.6936127338681
-30	-39	166894.61177823204	47.89712880671236	1304.703612733868
-30	-38	166895.11177823204	46.89712880671236	1254.713612733868
-30	-37	166895.61177823204	45.897128806712324	1204.7236127338692
-30	-36	166896.11177823204	44.897128806712324	1154.7336127338692
-30	-35	166896.61177823204	43.897128806712324	1104.7436127338703
-30	-34	166897.11177823204	42.89712880671236	1054.7536127338703
-30	-33	166897.61177823204	41.89712880671236	1004.7636127338704
-30	-32	166898.11177823204	40.89712880671236	954.7736127338704
-30	-31	166898.61177823204	39.897128806712345	904.7836127338704
-30	-30	166899.11177823204	38.897128806712345	854.7936127338704
-30	-29	166899.61177823204	37.897128806712345	804.8036127338704
-30	-28	166900.11177823204	36.897128806712345	754.8136127338704
-30	-27	166900.61177823204	35.897128806712345	704.8236127338681
-30	-26	166901.11177823204	34.897128806712345	654.8336127338669
-30	-25	166901.61177823204	33.897128806712345	604.8436127338646
-30	-24	166902.11177823204	32.897128806712345	554.8536127338646
-30	-23	166902.61177823204	31.897128806712345	504.86361273386456
-30	-22	166903.11177823204	30.897128806712328	454.87361273386455
-30	-21	166903.61177823204	29.897128806712328	404.8836127338646
-30	-20	166904.11177823204	28.897128806712328	354.8936127338646
-30	-19	166904.61177823204	27.897128806712328	304.9036127338646
-30	-18	166905.11177823204	26.897128806712328	254.91361273386457
-30	-17	166905.61177823204	25.897128806712328	204.9236127338646
-30	-16	166906.11177823204	24.897128806712328	154.93361273386458
-30	-15	166906.61177823204	23.897128806712328	104.94361273386487
-30	-14	166907.11177823204	22.897128806712328	54.953612733864865
-30	-13	166907.61177823204	21.897128806712328	4.963612733864866
-30	-12	166908.11177823204	20.897128806712328	45.02638726613281
-30	-11	166908.61177823204	19.897128806712328	95.01638726613281
-30	-10	166909.11177823204	18.897128806712328	145.0063872661328
-30	-9	166909.61177823204	17.897128806712328	195.00299048693648
-30	-8	166910.11177823204	16.897128806712335	245.00299048693878
-30	-7	166910.61177823204	15.897128806712335	295.0029904869388
-30	-6	166911.11177823204	14.897128806712335	345.0029904869365
-30	-5	166911.61177823204	13.897128806712335	395.00299048693705
-30	-4	166912.11177823204	12.897128806712335	445.00299048693705
-30	-3	166912.61177823204	11.897128806712317	495.0029904869359
-30	-2	166913.11177823204	10.897128806712317	545.0029904869359
-30	-1	166913.61177823204	9.897128806712317	595.0029904869359
-30	0	166914.11177823204	8.897128806712335	645.0029904869359
-30	1	166914.61177823204	7.897128806712335	695.0029904869359
-30	2	166915.11177823204	6.897128806712335	745.0029904869359
-30	3	166915.61177823204	5.897128806712335	795.0029904869359
-30	4	166916.11177823204	4.897128806712335	845.0029904869365
-30	5	166916.61177823204	3.8971288067123533	895.0029904869365
-30	6	166917.11177823204	2.8971288067123533	945.0029904869365
-30	7	166917.61177823204	1.8971288067123533	995.0029904869365
-30	8	166918.11177823204	0.8971288067123578	1045.0029904869364
-30	9	166918.61177823204	0.1028711932876422	1095.0029904869364
-30	10	166919.11177823204	1.1028711932876423	1145.0029904869364
-30	11	166919.61177823204	2.102871193287638	1195.0029904869357
-30	12	166920.11177823204	3.102871193287638	1245.0029904869357
-30	13	166920.61177823204	4.102871193287638	1295.0029904869357
-30	14	166921.11177823204	5.102871193287638	1345.0029904869343
-30	15	166921.61177823204	6.102871193287638	1395.0029904869343
-30	16	166922.11177823204	7.102871193287638	1445.0029904869357
-30	17	166922.61177823204	8.102871193287637	1495.0029904869357
-30	18	166923.11177823204	9.102871193287637	1545.0029904869357
-30	19	166923.61177823204	10.102871193287637	1595.0029904869357
-30	20	166924.11177823204	11.102871193287637	1645.002990486938
-30	21	166924.61177823204	12.102871193287656	1695.002990486938
-30	22	166925.11177823204	13.102871193287674	1745.002990486938
-30	23	166925.61177823204	14.102871193287674	1795.002990486938
-30	24	166926.11177823204	15.102871193287674	1845.002990486938
-30	25	166926.61177823204	16.102871193287672	1895.002990486938
-30	26	166927.11177823204	17.102871193287665	1945.002990486938
-30	27	166927.61177823204	18.102871193287665	1995.0029904869357
-30	28	166928.11177823204	19.102871193287665	2045.0029904869357
-30	29	166928.61177823204	20.102871193287683	2095.0029904869357
-30	30	166929.11177823204	21.102871193287683	2145.0029904869357
-30	31	166929.61177823204	22.102871193287683	2195.002990486936
-30	32	166930.11177823204	23.102871193287683	2245.0029904869384
-30	33	166930.61177823204	24.102871193287683	2295.0029904869384
-30	34	166931.11177823204	25.102871193287665	2345.0029904869384
-30	35	166931.61177823204	26.102871193287665	2395.0029904869384
-30	36	166932.11177823204	27.102871193287665	2445.0029904869384
-30	37	166932.61177823204	28.102871193287665	2495.002990486936
-30	38	166933.11177823204	29.102871193287683	2545.0029904869366
-30	39	166933.61177823204	30.102871193287683	2595.0029904869366
-30	40	166934.11177823204	31.1028711932877	2645.0029904869357
-30	41	166934.61177823204	32.102871193287704	2695.0029904869357
-30	42	166935.11177823204	33.102871193287704	2745.0029904869357
-30	43	166935.61177823204	34.102871193287704	2795.0029904869357
-30	44	166936.11177823204	35.102871193287704	2845.0029904869357
-30	45	166936.61177823204	36.102871193287704	2895.0029904869357
-30	46	166937.11177823204	37.102871193287704	2945.0029904869357
-30	47	166937.61177823204	38.102871193287704	2995.0029904869357
-30	48	166938.11177823204	39.10287119328768	3045.0029904869357
-30	49	166938.61177823204	40.10287119328768	3095.0029904869352
-29	-50	163555.6117782321	59.397128806712324	1904.583612733872
-29	-49	163556.1117782321	58.397128806712324	1854.593612733872
-29	-48	163556.6117782321	57.397128806712324	1804.603612733872
-29	-47	163557.1117782321	56.397128806712324	1754.6136127338716
-29	-46	163557.6117782321	55.397128806712324	1704.6236127338693
-29	-45	163558.1117782321	54.397128806712324	1654.6336127338693
-29	-44	163558.6117782321	53.397128806712324	1604.6436127338693
-29	-43	163559.1117782321	52.397128806712324	1554.6536127338693
-29	-42	163559.6117782321	51.39712880671236	1504.6636127338693
-29	-41	163560.1117782321	50.39712880671236	1454.6736127338693
-29	-40	163560.6117782321	49.39712880671236	1404.683612733867
-29	-39	163561.1117782321	48.39712880671236	1354.693612733867
-29	-38	163561.6117782321	47.39712880671236	1304.703612733867
-29	-37	163562.1117782321	46.39712880671236	1254.713612733867
-29	-36	163562.6117782321	45.39712880671236	1204.723612733867
-29	-35	163563.1117782321	44.397128806712324	1154.733612733868
-29	-34	163563.6117782321	43.397128806712324	1104.7436127338658
-29	-33	163564.1117782321	42.39712880671236	1054.7536127338658
-29	-32	163564.6117782321	41.39712880671236	1004.7636127338658
-29	-31	163565.1117782321	40.397128806712345	954.7736127338658
-29	-30	163565.6117782321	39.397128806712345	904.7836127338658
-29	-29	163566.1117782321	38.397128806712345	854.7936127338658
-29	-28	163566.6117782321	37.397128806712345	804.8036127338657
-29	-27	163567.1117782321	36.397128806712345	754.8136127338657
-29	-26	163567.6117782321	35.397128806712345	704.8236127338657
-29	-25	163568.1117782321	34.397128806712345	654.8336127338657
-29	-24	163568.6117782321	33.397128806712345	604.8436127338657
-29	-23	163569.1117782321	32.397128806712345	554.8536127338646
-29	-22	163569.6117782321	31.397128806712345	504.86361273386456
